,Rating,Reviews,Ratings
96,4.4 out of 5,"Bass is very very low, not low this speaker don't have BASS, effect, and Bluetooth not working, humming noise is more. So I review don't by this speaker, especially for bass lovers",4.4
97,4.4 out of 5,"Bass is very very low, not low this speaker don't have BASS, effect, and Bluetooth not working, humming noise is more. So I review don't by this speaker, especially for bass lovers",4.4
98,4.1 out of 5,Very good product received@1780 Rs only. Very good sound quality & BASS.Go ahead without any hesitation.Thanks Amazon.,4.1
99,4.1 out of 5,Very good product received@1780 Rs only. Very good sound quality & BASS.Go ahead without any hesitation.Thanks Amazon.,4.1
100,4.1 out of 5,Very good product received@1780 Rs only. Very good sound quality & BASS.Go ahead without any hesitation.Thanks Amazon.,4.1
101,4.1 out of 5,Very good product received@1780 Rs only. Very good sound quality & BASS.Go ahead without any hesitation.Thanks Amazon.,4.1
102,3.1 out of 5,This is not a home theatre there is no bass in this system this type of product normally available in market in range of 800 Rs.,3.1
103,3.1 out of 5,This is not a home theatre there is no bass in this system this type of product normally available in market in range of 800 Rs.,3.1
104,3.1 out of 5,This is not a home theatre there is no bass in this system this type of product normally available in market in range of 800 Rs.,3.1
105,3.1 out of 5,This is not a home theatre there is no bass in this system this type of product normally available in market in range of 800 Rs.,3.1
106,3.5 out of 5,"I really got excited after receiving the product. Zebronics, the name is enough. Got the product in a very low price from Amazon. Sound quality is too good. Got connected using bluetooth with the phone and MI TV. The only problem is the audio from the TV is being received one second late so the video and audio mismatch is there when connected using Bluetooth.
Will update more about the product after arrangements.",3.5
107,3.5 out of 5,"I really got excited after receiving the product. Zebronics, the name is enough. Got the product in a very low price from Amazon. Sound quality is too good. Got connected using bluetooth with the phone and MI TV. The only problem is the audio from the TV is being received one second late so the video and audio mismatch is there when connected using Bluetooth.
Will update more about the product after arrangements.",3.5
108,3.5 out of 5,"I really got excited after receiving the product. Zebronics, the name is enough. Got the product in a very low price from Amazon. Sound quality is too good. Got connected using bluetooth with the phone and MI TV. The only problem is the audio from the TV is being received one second late so the video and audio mismatch is there when connected using Bluetooth.
Will update more about the product after arrangements.",3.5
109,3.5 out of 5,"I really got excited after receiving the product. Zebronics, the name is enough. Got the product in a very low price from Amazon. Sound quality is too good. Got connected using bluetooth with the phone and MI TV. The only problem is the audio from the TV is being received one second late so the video and audio mismatch is there when connected using Bluetooth.
Will update more about the product after arrangements.",3.5
110,3 out of 5,Perfect sound quality and price is also reasonable .,3
111,3 out of 5,Perfect sound quality and price is also reasonable .,3
112,3 out of 5,Perfect sound quality and price is also reasonable .,3
113,3 out of 5,Perfect sound quality and price is also reasonable .,3
114,3.4 out of 5,Fantastic product.I have never seen any home theatre like it..Very good quality sound n an excellent bass....👍👍,3.4
115,3.4 out of 5,Fantastic product.I have never seen any home theatre like it..Very good quality sound n an excellent bass....👍👍,3.4
116,3.4 out of 5,Fantastic product.I have never seen any home theatre like it..Very good quality sound n an excellent bass....👍👍,3.4
117,3.4 out of 5,Fantastic product.I have never seen any home theatre like it..Very good quality sound n an excellent bass....👍👍,3.4
118,3.7 out of 5,Good product,3.7
119,3.7 out of 5,Good product,3.7
120,3.7 out of 5,Good product,3.7
121,3.7 out of 5,Good product,3.7
122,3.1 out of 5,"Now this experience is class apart. I ordered two different products for me & my sister, & both are worth buys. I told them to customize the length of speaker wires, & they did it free of cost. These 7 small cute speakers are fixed on the walls & centre woofer is in the centre. Sound is good as per the price consideration, but looks are glossy & simple with little soothing light effects which look beautiful when room lights are off.
For now, all things - packing, delivery, service, & quality, all seems to be fine & hope so it lasts long✅",3.1
123,3.1 out of 5,"Now this experience is class apart. I ordered two different products for me & my sister, & both are worth buys. I told them to customize the length of speaker wires, & they did it free of cost. These 7 small cute speakers are fixed on the walls & centre woofer is in the centre. Sound is good as per the price consideration, but looks are glossy & simple with little soothing light effects which look beautiful when room lights are off.
For now, all things - packing, delivery, service, & quality, all seems to be fine & hope so it lasts long✅",3.1
